State,County,FIPS Code,Geographic Coordinates,Life Expectancy,Current Adult Asthma,Stroke,COPD,CHD,High Blood Pressure ,Delay (congestion) per capita/census tract,Flooding risk to roads,Lane miles per capita,Road Quality and Maintenance,Public Transit Performance,Residential Energy Cost Burden,EV Charging Stations,Modified Retail Food Environment Index,Food Insecurity,Total vehicle miles traveled per capita,Passenger vehicle miles traveled per capita,Truck vehicle miles traveled per capita,Heavy Duty Vehicle vehicle miles traveled per capita,Proximity to Ports,Rail Crossings,Traffic Proximity and Volume,National Transportation Noise Map,Risk-Screening Environmental Indicators (RSEI) ,Air Tox Respiratory,Air Tox Neurological,Air Tox Liver,Air Tox Developmental,Air Tox Reproductive,Air Tox Kidney,Air Tox Immunological,Air Tox Thyroid,Air Tox Total Cancer Risk,Black Carbon,Agricultural pesticides,Lead Paint: % housing units built before 1960,Lead in drinking water violations,Brownfields,Stream Toxicity Risk-Screening Environmental Indicators (RSEI),NPL sites,Hazardous Waste Management Facilities (TSDFs) ,Facilities with Enforcement or Violation,Landfills,TSCA Facilities ,Risk Management Plan Facilities,Chemical Manufacturers,Metal Recyclers,Annual average PM2.5 concentrations,NO2 concentration,Ozone concentration,Parks and Greenspace,Impermeable Surfaces,Forest Land Cover,Temperature-related mortality,Deaths from climate disasters,Increased PM2.5 mortality - CVD (ages 65+),Increased Ozone mortality (all ages),Increase in childhood asthma incidence,Aedes aldopictus dengue transmission increase,Aedes aegypti dengue transmission increase,Aedes aegypti zika transmission increase,FEMA Hazard Mitigation Grants ,Flooding risk to properties,Residential Energy Expenditures (% change),Methane Emissions,Cold Wave - Annualized Frequency,Days with maximum temperature above 35 C,Days with maximum temperature above 40C,Frost Days,Maximum of maximum temperatures,Mean temperature,Urban Heat Island Extreme Heat Days,Drought - Annualized Frequency,Consecutive Dry Days,Wildfire - Annualized Frequency,Surface PM2.5,Snowfall,Standardized Precip Index
IL,Kane,17089852808,"+41.8387768,-088.3346141",84.6,8.9,2.3,5.6,4.7,26.6,74,1.52,0,70.54,2.1,2,3.41152296,,7,18.95,18.46,0.28,0.2,,0,122.375530609971,55.6653099,3790,0.4,0.06,0.02,0.06,0.08,0.01,0.03,0.03,50,8.915462839,368.7790433,16.5927115951808,0,,0.369260041894839,0.10095604225147,2.24048681573267,5.514028686,0.799361845,0.250388344,2.93173273670502,1.804748489,0.057567045,8.924,3.109,37.33,10,25.2,7.2,-0.716211715,5220,-9E-05,2.75E-06,-8.27E-05,0,2,4,5544243.33,0.1,0.050007441,236985158272,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.88888889,-0.212364414,6.06E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089852903,"+41.7923582,-088.2725304",79.7,9.3,3.2,6.9,6,31.4,74,1.49,0,136.2,3.4,2,3.639045619,5,7,36.78,33.52,1.26,2,,0,852.734669319758,53.9262695,4650,0.4,0.05,0.01,0.06,0.08,0.01,0.02,0.03,30,8.915462839,368.7790433,61.3422278818505,0,0.43007531,0.0215662675863925,0.106783446386686,2.08145771179844,3.221423185,,,2.39292481728244,4.564165782,0.471499544,9.062,3.24,37.38,6,43.1,5.6,-0.716211715,5220,-0.00011,2.75E-06,-0.00014,0,2,4,5544243.33,0.1,0.050007441,1625732967690,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,4.16E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089852904,"+41.7646269,-088.2722441",80.8,10,3.2,7,5.8,29.6,74,1.51,0,222.79,3.4,3,3.735920668,0,7,17.97,17.26,0.44,0.27,,2,359.128998854115,53.0335884,2160,0.4,0.05,0.01,0.06,0.07,0.009,0.02,0.03,30,8.915462839,368.7790433,98.1726448958996,0,0.647437119,0.074239549404007,0.089250840183411,2.03415970537254,2.459126887,,,0.983120598815054,3.909501598,0.641690233,8.883,3.165,37.56,1,50,1.3,-0.716211715,5220,-0.00011,2.75E-06,-8.66E-05,0,2,4,5544243.33,0.1,0.050007441,439309995680,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,5.33E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089852905,"+41.7810780,-088.3252862",73,10.6,3.9,8.5,6.8,34,74,1.6,0,161.75,2.7,3,5.652317107,10,7,24.46,22.96,0.61,0.89,,5,276.854457159274,54.7869492,2420,0.4,0.06,0.02,0.06,0.08,0.02,0.03,0.03,30,8.915462839,368.7790433,87.4450171619635,0,0.809685644,0.743027894950138,0.0759078020789,0.921546701890879,7.376348752,,,2.09487293723499,4.558194071,0.836954062,8.783,3.006,37.19,2,47.4,3.9,-0.716211715,5220,-0.00012,2.75E-06,-8.16E-05,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,8.85E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089852906,"+41.8008513,-088.3057339",79,8.7,2.5,5.4,4.8,27.3,74,1.5,0,121.85,2.7,2,4.561835398,,7,54.05,49.19,1.75,3.11,,6,718.696113352753,55.1413803,3610,0.4,0.06,0.02,0.07,0.08,0.02,0.03,0.03,30,8.915462839,368.7790433,68.7303185107925,0,0.446905312,0.187080473449604,0.09387990001943,0.706929131841568,6.680212337,,,2.91624304167103,5.176009768,0.527893302,9.07,3.106,37.26,7,43.7,2.5,-0.716211715,5220,-0.00011,2.75E-06,-0.000116,0,2,4,5544243.33,0.1,0.050007441,1327165088508,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,1.79E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089852907,"+41.7790608,-088.2944537",83.9,9.2,3.1,6.7,5.8,30,74,1.58,0,182.16,3.4,3,4.840458134,,7,17.3,16.54,0.51,0.25,,5,402.258794726501,52.0804596,4770,0.4,0.06,0.01,0.06,0.07,0.01,0.02,0.03,30,8.915462839,368.7790433,85.7847465847564,0,0.852353571,0.161927951755358,0.089468785921634,0.805353891441882,5.736462028,,,2.06508638244206,5.097390733,0.891942145,8.893,3.146,37.55,5,44.4,1.8,-0.716211715,5220,-0.00012,2.75E-06,-0.000148,0,2,4,5544243.33,0.1,0.050007441,500482436457,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,9.55E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853001,"+41.7954023,-088.3622371",79.9,9.2,2.3,5.5,4.2,26,74,1.55,0,102.71,2.7,2,5.272505401,7,7,58.55,54.48,1.44,2.63,,0,64.3183119913371,55.5647202,1800,0.4,0.05,0.02,0.06,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,51.4913362689721,0,0.144241494,0.035050868863574,0.06806927630808,1.79227957571757,3.358308003,,,1.79905046885825,1.945695519,0.165388872,9.037,2.912,37.2,4,45.5,0.1,-0.716211715,5220,-1E-04,2.75E-06,-0.000114,0,2,4,5544243.33,0.1,0.050007441,512951685111,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.88888889,-0.212364414,5.21E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853004,"+41.8000611,-088.3357209",79.6,9.6,4.2,9.1,8.4,35.2,74,1.46,0,119.52,2,2,5.786399062,0,7,50.51,46.48,1.35,2.69,,0,73.2798547062673,55.5886688,1300,0.4,0.09,0.05,0.09,0.1,0.05,0.06,0.02,30,8.915462839,368.7790433,47.9543905177972,0,0.222034878,0.295502501189158,0.081129493088117,2.16646780847442,6.576662366,,,2.18769591464666,3.486540601,0.243676574,9.144,2.988,36.85,3,44.1,0.8,-0.716211715,5220,-1E-04,2.75E-06,-0.000101,0,2,4,5544243.33,0.1,0.050007441,367603627037,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,2.66E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853005,"+41.7727692,-088.3679741",77.8,9.9,3.6,7.9,6.6,33.6,74,1.63,0,97.71,3.4,2,3.334205217,,7,11.77,11.21,0.26,0.3,,0,194.362617746287,55.8651199,1990,0.3,0.05,0.01,0.05,0.07,0.008,0.02,0.02,30,8.915462839,368.7790433,62.800738661387,0,0.094232752,0.000825963497569,0.059759262873238,1.73570359675519,2.338040058,,,1.57754331945263,2.30076438,0.087399783,8.756,2.888,37.4,2,48.3,0,-0.716211715,5220,-0.00012,2.75E-06,-9.31E-05,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,3.09E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853006,"+41.7718961,-088.3540491",78.7,9.5,2.9,6.8,5.3,29.9,74,1.63,0,,3.4,2,4.769395192,,7,10.76,10.76,0,0,,0,102.475079709751,52.3276291,1470,0.4,0.05,0.01,0.05,0.07,0.009,0.02,0.02,30,8.915462839,368.7790433,74.1920167178363,0,0.35328929,0.00058338394431,0.062968951035086,1.50788699196177,4.394819379,,,1.54632378549764,2.453255331,0.342063813,8.817,2.899,37.43,1,41.9,0,-0.716211715,5220,-0.00013,2.75E-06,-5.27E-05,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,6.71E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853007,"+41.7757845,-088.3399442",77.2,9.9,2.8,6.3,4.8,27.7,74,1.63,0,,3.4,3,5.642585015,,7,7.57,7.57,0,0,,2,90.0146577594886,53.3522491,2540,0.4,0.06,0.02,0.05,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,86.9870034976135,0,0.650259767,0.110286091623018,0.068091832953414,1.4481525692487,6.420142719,,,1.63679924643091,2.674957663,0.674240078,8.7,2.92,37.5,3,50,0,-0.716211715,5220,-0.00013,2.75E-06,-8.75E-05,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,9.84E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853008,"+41.7872395,-088.3458583",78.7,9.5,2.3,5.5,4.1,25.1,74,1.61,0,77.92,2.7,3,6.341654253,,7,28.24,26.3,0.61,1.33,,1,388.979844521001,56.921669,2190,0.4,0.07,0.03,0.07,0.08,0.02,0.04,0.02,30,8.915462839,368.7790433,79.5708304440501,0,0.435047814,0.177135174861466,0.073219468388888,1.18504688520787,6.742518768,,,1.86193277795635,3.46677555,0.507021429,8.925,2.935,37.08,2,42.1,0,-0.716211715,5220,-0.00011,2.75E-06,-0.000124,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,4.17E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853100,"+41.7663592,-088.3395821",78.2,9.8,3.4,7.8,6.3,32.8,74,1.63,0,,3.4,3,4.885886192,0,7,9.65,9.65,0,0,,5,74.900388564754,53.6307716,1790,0.4,0.05,0.01,0.05,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,92.1598007302688,0,0.705251072,0.147974366484571,0.065742271735715,1.24621991025911,5.437741143,,,1.45406406040392,2.241309373,0.65563342,8.817,2.966,37.4,2,51.8,0,-0.716211715,5220,-0.00012,2.75E-06,-0.000108,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,0,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853200,"+41.7658228,-088.3204082",80.9,10,3.3,7.2,5.8,29.8,74,1.63,0,,3.4,3,4.739306246,13,7,5.95,5.95,0,0,,4,131.892688831629,51.6112289,2610,0.4,0.05,0.01,0.05,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,95.8966272320207,0,0.928133965,0.36852304588255,0.071803922304777,0.981529235988088,5.961328915,,,1.57311610841946,3.032445795,0.918910503,8.633,3.058,37.23,4,47.8,0,-0.716211715,5220,-0.00011,2.75E-06,-0.000113,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,2.62E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853300,"+41.7685450,-088.3022895",82.5,9.5,3.2,7.1,6.1,29,74,1.58,0,212.07,3.4,3,4.498885813,13,7,8.07,7.63,0.37,0.07,,13,273.520980644998,52.745079,3760,0.4,0.06,0.01,0.06,0.07,0.01,0.02,0.03,30,8.915462839,368.7790433,95.5576158576152,0,0.966890216,0.398687016316883,0.08329519281087,0.924154324797625,5.549504375,,,1.70064655110754,4.165438845,0.970041349,8.8,3.077,36.98,4,54.5,0,-0.716211715,5220,-0.00011,2.75E-06,-8.17E-05,0,2,4,5544243.33,0.1,0.050007441,572918443103,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,6.09E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853400,"+41.7603947,-088.2981391",84.5,9.8,3,6.5,5.4,28,74,1.58,0,159,3.4,3,3.879363551,6,7,0.71,0.7,0.01,0,,0,87.8216971587335,,6190,0.4,0.05,0.01,0.06,0.07,0.009,0.02,0.03,30,8.915462839,368.7790433,98.4183878670944,0,0.955883104,0.308484271816964,0.078425055204261,1.16625299675505,4.145934865,,,0.773078126123908,2.617716714,0.928056173,8.817,3.073,37.43,4,50.2,0,-0.716211715,5220,-0.00014,2.75E-06,-9.27E-05,0,2,4,5544243.33,0.1,0.050007441,516731460598,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,0,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853500,"+41.7617954,-088.2865129",75.6,9.5,2.8,5.9,4.9,28.3,74,1.58,0,203.03,3.4,3,3.621158838,0,7,6.99,6.53,0.28,0.18,,0,482.276093267311,51.82621,4190,0.4,0.05,0.01,0.05,0.07,0.009,0.02,0.03,30,8.915462839,368.7790433,96.2445242461801,0,0.863007534,0.143838715485401,0.08368609941648,1.41434263347916,3.08967433,,,1.0211141944461,2.632298191,0.851909325,8.9,3.089,37.41,0,54.2,0,-0.716211715,5220,-0.00017,2.75E-06,-8.77E-05,0,2,4,5544243.33,0.1,0.050007441,439309995680,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,0,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853600,"+41.7527364,-088.2980169",75.6,10.4,3.6,7.8,6.3,30.9,74,1.58,0,170.26,3.4,3,3.337469861,5,7,7.67,7.5,0.1,0.07,,0,252.939606385244,,5040,0.4,0.05,0.01,0.05,0.07,0.009,0.02,0.03,30,8.915462839,368.7790433,99.0924510680497,0,0.874761375,0.23827018567103,0.073938760914897,1.33471106350004,3.314697536,,,0.534381476865362,1.317201586,0.801085024,8.833,3.055,37.41,0,56.4,0,-0.716211715,5220,-0.00016,2.75E-06,-0.000109,0,2,4,5544243.33,0.1,0.050007441,542577915285,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.11111111,-0.212364414,3.63E-08,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089853900,"+41.7579074,-088.3441231",83.2,9.5,2.8,6.4,5.5,27.2,74,1.63,0,,3.4,2,3.996767476,17,7,5.76,5.76,0,0,,3,80.0890190166946,51.7688484,2290,0.3,0.05,0.01,0.05,0.06,0.009,0.02,0.02,30,8.915462839,368.7790433,25.8182798718241,0,0.5507953,0.160793218346549,0.063108780150493,1.23687239635928,3.818869612,,,1.5354042940671,2.240471963,0.50792139,8.889,2.957,37.41,1,43.1,0,-0.716211715,5220,-1E-04,2.75E-06,-0.000135,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15.3333333333333,10.5,-0.212364414,2.09E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854001,"+41.7530435,-088.3611449",78.4,8.7,3.3,6.8,6.7,34,74,1.63,0,113.49,1.85,2,2.26587143,20,7,18.59,17.59,0.47,0.53,,5,185.748094690796,53.9276695,2020,0.3,0.05,0.01,0.05,0.06,0.009,0.02,0.02,30,8.915462839,368.7790433,24.5176807414907,0,0.270092152,0.092339243984882,0.056939125021441,1.5817785228186,2.051712635,,,1.56627999218637,2.133383114,0.210924958,8.905,2.892,37.5,5,37.3,0.8,-0.716211715,5220,-0.00011,2.75E-06,-0.000142,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,16.3333333333333,10.5,-0.212364414,4.85E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854002,"+41.7341062,-088.3509004",76.3,9.5,3.1,7.2,5.9,31.2,74,1.44,0,116.74,1.85,2,2.474512716,14,7,29.4,27.84,0.9,0.66,,6,155.095150400551,53.9333611,2540,0.3,0.05,0.01,0.05,0.06,0.01,0.02,0.02,30,8.915462839,368.7790433,75.1904687918227,0,0.235582716,0.603678548824401,0.058991340144414,1.99069627877728,1.879786643,,,1.63694821887569,1.622792026,0.199989872,9.1,2.982,37.3,10,42.6,2.4,-0.716211715,5220,-0.00011,2.75E-06,-8.71E-05,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,17,10.5,-0.212364414,5.3E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854100,"+41.7394909,-088.3235333",79.9,10.4,3.8,8.6,6.9,30.5,74,1.58,0,,1.85,3,3.719555855,13,7,3.61,3.61,0,0,,4,58.8138987237676,52.0710106,3480,0.3,0.05,0.01,0.05,0.06,0.01,0.02,0.02,30,8.915462839,368.7790433,96.0249936335376,0,0.615682105,1.07346704365627,0.0646371444230065,1.97407056747406,3.129917632,,,1.0449908883389,1.079502879,0.535818669,8.833,3.03,37.1,7,39.3,1.7,-0.716211715,5220,-1E-04,2.75E-06,-0.000122,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,16.6666666666667,10.11111111,-0.212364414,9.43E-07,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854200,"+41.7444259,-088.3159514",80.4,10.1,3,7.3,5.6,27.5,74,1.58,,,3.4,3,3.54203514,20,7,,,,,,0,20.5140685220297,53.3992805,3660,0.3,0.05,0.01,0.05,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,96.720263355844,0,0.71026127,0.370588968338616,0.0665974153400285,1.85494234345929,3.286430359,,,1.0344813835815,0.7993874,0.644967611,8.767,3.083,37.2,1,49.6,0,-0.716211715,5220,-1E-04,2.75E-06,-0.000114,0,2,4,5544243.33,0.1,0.050007441,661258483264,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,17,10.11111111,-0.212364414,0,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854301,"+41.7466290,-088.3018508",77.1,9.7,2.9,6.8,5.4,27.5,74,1.58,0,202.43,3.4,3,3.174165865,,7,1.47,1.38,0.05,0.03,,0,14.7510680733646,51.7889786,4560,0.3,0.05,0.01,0.05,0.07,0.01,0.02,0.02,30,8.915462839,368.7790433,98.2239889480133,0,0.790413384,0.165676593392418,0.0713391616644685,1.44255909809953,3.10642629,,,0.502069452744001,0.845138178,0.688671231,8.733,3.045,37.44,0,49.8,0,-0.716211715,5220,-0.00011,2.75E-06,-0.00011,0,2,4,5544243.33,0.1,0.050007441,585655860357,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,17,10.11111111,-0.212364414,0,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854302,"+41.7401361,-088.2984199",81.3,9.5,2.9,6.6,5.4,27.6,74,1.58,0,115.45,1.85,3,3.076396654,,7,6.44,6.1,0.25,0.1,,0,30.4935524957293,52.3405418,4640,0.3,0.05,0.01,0.05,0.06,0.01,0.02,0.02,30,8.915462839,368.7790433,94.15733262088,0,0.560101223,0.155453738731661,0.067626668029923,1.54363431005607,2.281100055,,,0.729753590006356,0.368654892,0.457691739,8.767,3.091,37.48,1,34.1,2.5,-0.716211715,5220,-0.00011,2.75E-06,-7.5E-05,0,2,4,5544243.33,0.1,0.050007441,525131441406,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,17,9.333333333,-0.212364414,9.12E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854400,"+41.7348845,-088.2837786",78.5,10.1,3.3,7.6,5.9,28.7,74,1.36,0,114.66,1.85,3,2.428914462,8,7,9.84,9.51,0.22,0.12,,0,173.434452268458,,12800,0.3,0.05,0.01,0.05,0.06,0.01,0.02,0.02,30,8.915462839,368.7790433,75.6912945350807,0,0.343436236,0.051099200992653,0.0748009233460235,1.79753576227668,1.653392637,,,0.24449453155484,1.536541693,0.298433792,8.912,3.11,37.42,9,32,8.6,-0.716211715,5220,-0.00012,2.75E-06,-0.000133,0,2,4,5544243.33,0.1,0.050007441,475647213246,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,17,9.333333333,-0.212364414,7.64E-06,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854501,"+41.8484839,-088.4394157",83.6,8.2,1.8,4.1,3.6,23.9,74,1.55,0,86.83,1.98,1,1.531192472,33,7,15.39,13.87,0.6,0.92,,9,47.2988867356397,,6630,0.3,0.04,0.01,0.04,0.05,0.008,0.02,0.02,30,8.915462839,368.7790433,16.8210882071934,0,,0.00123966040129,0.0551283496852535,0.408197997736023,1.536990426,,,0.180636218019859,0.439243379,,8.656,2.532,37.72,21,8,6.4,-0.716211715,5220,-1E-04,2.75E-06,-9.63E-05,0,2,4,5544243.33,0.1,0.050007441,178565548215,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,15,11.27777778,-0.212364414,1.06E-05,-2.497188091,-0.11954347,33.96017551
IL,Kane,17089854503,"+41.7505330,-088.4209786",79.2,8.5,2,4.7,4,25,74,1.55,0,129.39,0.82,2,1.204770991,,7,38.83,35.19,1.82,1.82,,5,393.055356068561,,6120,0.3,0.04,0.01,0.04,0.05,0.008,0.02,0.02,30,8.915462839,368.7790433,31.8748055724346,0,,0.0011585484808585,0.0492406245213705,0.650510532540245,0.506351118,,,0.886926558927735,1.028471337,,8.758,2.582,37.65,20,9.9,4,-0.716211715,5220,-1E-04,2.75E-06,-9.83E-05,0,2,4,5544243.33,0.1,0.050007441,335047299821,0.988467874,19.23604774,7.61446619,-31.88544655,3.845031738,3.61539793,16,10.88888889,-0.212364414,1.03E-05,-2.497188091,-0.11954347,33.96017551
